areaCode,areaName,areaType,date,totalDeaths,hospitalCases,newCasesByPublishDate
E07000041,Exeter,ltla,2021-01-12,,,40
E07000041,Exeter,ltla,2021-01-11,,,56
E07000041,Exeter,ltla,2021-01-10,,,56
E07000041,Exeter,ltla,2021-01-09,,,40
E07000041,Exeter,ltla,2021-01-08,,,89
E07000041,Exeter,ltla,2021-01-07,,,111
E07000041,Exeter,ltla,2021-01-06,,,41
E07000041,Exeter,ltla,2021-01-05,,,46
E07000041,Exeter,ltla,2021-01-04,,,45
E07000041,Exeter,ltla,2021-01-03,,,24
E07000041,Exeter,ltla,2021-01-02,,,49
E07000041,Exeter,ltla,2021-01-01,,,58
E07000041,Exeter,ltla,2020-12-31,,,25
E07000041,Exeter,ltla,2020-12-30,,,48
E07000041,Exeter,ltla,2020-12-29,,,25
E07000041,Exeter,ltla,2020-12-28,,,35
E07000041,Exeter,ltla,2020-12-27,,,27
E07000041,Exeter,ltla,2020-12-26,,,34
E07000041,Exeter,ltla,2020-12-25,,,16
E07000041,Exeter,ltla,2020-12-24,,,22
E07000041,Exeter,ltla,2020-12-23,,,39
E07000041,Exeter,ltla,2020-12-22,,,31
E07000041,Exeter,ltla,2020-12-21,,,40
E07000041,Exeter,ltla,2020-12-20,,,19
E07000041,Exeter,ltla,2020-12-19,,,26
E07000041,Exeter,ltla,2020-12-18,,,29
E07000041,Exeter,ltla,2020-12-17,,,25
E07000041,Exeter,ltla,2020-12-16,,,10
E07000041,Exeter,ltla,2020-12-15,,,17
E07000041,Exeter,ltla,2020-12-14,,,27
E07000041,Exeter,ltla,2020-12-13,,,21
E07000041,Exeter,ltla,2020-12-12,,,3
E07000041,Exeter,ltla,2020-12-11,,,12
E07000041,Exeter,ltla,2020-12-10,,,21
E07000041,Exeter,ltla,2020-12-09,,,19
E07000041,Exeter,ltla,2020-12-08,,,10
E07000041,Exeter,ltla,2020-12-07,,,24
E07000041,Exeter,ltla,2020-12-06,,,10
E07000041,Exeter,ltla,2020-12-05,,,15
E07000041,Exeter,ltla,2020-12-04,,,22
E07000041,Exeter,ltla,2020-12-03,,,32
E07000041,Exeter,ltla,2020-12-02,,,16
E07000041,Exeter,ltla,2020-12-01,,,25
E07000041,Exeter,ltla,2020-11-30,,,14
E07000041,Exeter,ltla,2020-11-29,,,21
E07000041,Exeter,ltla,2020-11-28,,,19
E07000041,Exeter,ltla,2020-11-27,,,11
E07000041,Exeter,ltla,2020-11-26,,,28
E07000041,Exeter,ltla,2020-11-25,,,21
E07000041,Exeter,ltla,2020-11-24,,,13
E07000041,Exeter,ltla,2020-11-23,,,20
E07000041,Exeter,ltla,2020-11-22,,,19
E07000041,Exeter,ltla,2020-11-21,,,29
E07000041,Exeter,ltla,2020-11-20,,,26
E07000041,Exeter,ltla,2020-11-19,,,28
E07000041,Exeter,ltla,2020-11-18,,,22
E07000041,Exeter,ltla,2020-11-17,,,42
E07000041,Exeter,ltla,2020-11-16,,,0
E07000041,Exeter,ltla,2020-11-15,,,20
E07000041,Exeter,ltla,2020-11-14,,,67
E07000041,Exeter,ltla,2020-11-13,,,24
E07000041,Exeter,ltla,2020-11-12,,,40
E07000041,Exeter,ltla,2020-11-11,,,25
E07000041,Exeter,ltla,2020-11-10,,,25
E07000041,Exeter,ltla,2020-11-09,,,36
E07000041,Exeter,ltla,2020-11-08,,,11
E07000041,Exeter,ltla,2020-11-07,,,32
E07000041,Exeter,ltla,2020-11-06,,,29
E07000041,Exeter,ltla,2020-11-05,,,22
E07000041,Exeter,ltla,2020-11-04,,,29
E07000041,Exeter,ltla,2020-11-03,,,33
E07000041,Exeter,ltla,2020-11-02,,,15
E07000041,Exeter,ltla,2020-11-01,,,28
E07000041,Exeter,ltla,2020-10-31,,,40
E07000041,Exeter,ltla,2020-10-30,,,35
E07000041,Exeter,ltla,2020-10-29,,,16
E07000041,Exeter,ltla,2020-10-28,,,29
E07000041,Exeter,ltla,2020-10-27,,,16
E07000041,Exeter,ltla,2020-10-26,,,36
E07000041,Exeter,ltla,2020-10-25,,,49
E07000041,Exeter,ltla,2020-10-24,,,15
E07000041,Exeter,ltla,2020-10-23,,,22
E07000041,Exeter,ltla,2020-10-22,,,57
E07000041,Exeter,ltla,2020-10-21,,,55
E07000041,Exeter,ltla,2020-10-20,,,36
E07000041,Exeter,ltla,2020-10-19,,,23
E07000041,Exeter,ltla,2020-10-18,,,10
E07000041,Exeter,ltla,2020-10-17,,,49
E07000041,Exeter,ltla,2020-10-16,,,39
E07000041,Exeter,ltla,2020-10-15,,,77
E07000041,Exeter,ltla,2020-10-14,,,54
E07000041,Exeter,ltla,2020-10-13,,,61
E07000041,Exeter,ltla,2020-10-12,,,31
E07000041,Exeter,ltla,2020-10-11,,,41
E07000041,Exeter,ltla,2020-10-10,,,76
E07000041,Exeter,ltla,2020-10-09,,,74
E07000041,Exeter,ltla,2020-10-08,,,138
E07000041,Exeter,ltla,2020-10-07,,,71
E07000041,Exeter,ltla,2020-10-06,,,35
E07000041,Exeter,ltla,2020-10-05,,,128
E07000041,Exeter,ltla,2020-10-04,,,119
E07000041,Exeter,ltla,2020-10-03,,,38
E07000041,Exeter,ltla,2020-10-02,,,29
E07000041,Exeter,ltla,2020-10-01,,,13
E07000041,Exeter,ltla,2020-09-30,,,23
E07000041,Exeter,ltla,2020-09-29,,,10
E07000041,Exeter,ltla,2020-09-28,,,8
E07000041,Exeter,ltla,2020-09-27,,,7
E07000041,Exeter,ltla,2020-09-26,,,17
E07000041,Exeter,ltla,2020-09-25,,,21
E07000041,Exeter,ltla,2020-09-24,,,3
E07000041,Exeter,ltla,2020-09-23,,,5
E07000041,Exeter,ltla,2020-09-22,,,15
E07000041,Exeter,ltla,2020-09-21,,,2
E07000041,Exeter,ltla,2020-09-20,,,4
E07000041,Exeter,ltla,2020-09-19,,,0
E07000041,Exeter,ltla,2020-09-18,,,2
E07000041,Exeter,ltla,2020-09-17,,,1
E07000041,Exeter,ltla,2020-09-16,,,2
E07000041,Exeter,ltla,2020-09-15,,,1
E07000041,Exeter,ltla,2020-09-14,,,2
E07000041,Exeter,ltla,2020-09-13,,,2
E07000041,Exeter,ltla,2020-09-12,,,2
E07000041,Exeter,ltla,2020-09-11,,,1
E07000041,Exeter,ltla,2020-09-10,,,5
E07000041,Exeter,ltla,2020-09-09,,,2
E07000041,Exeter,ltla,2020-09-08,,,3
E07000041,Exeter,ltla,2020-09-07,,,1
E07000041,Exeter,ltla,2020-09-06,,,2
E07000041,Exeter,ltla,2020-09-05,,,3
E07000041,Exeter,ltla,2020-09-04,,,0
E07000041,Exeter,ltla,2020-09-03,,,1
E07000041,Exeter,ltla,2020-09-02,,,0
E07000041,Exeter,ltla,2020-09-01,,,0
E07000041,Exeter,ltla,2020-08-31,,,1
E07000041,Exeter,ltla,2020-08-30,,,3
E07000041,Exeter,ltla,2020-08-29,,,2
E07000041,Exeter,ltla,2020-08-28,,,2
E07000041,Exeter,ltla,2020-08-27,,,0
E07000041,Exeter,ltla,2020-08-26,,,1
E07000041,Exeter,ltla,2020-08-25,,,1
E07000041,Exeter,ltla,2020-08-24,,,1
E07000041,Exeter,ltla,2020-08-23,,,1
E07000041,Exeter,ltla,2020-08-22,,,3
E07000041,Exeter,ltla,2020-08-21,,,2
E07000041,Exeter,ltla,2020-08-20,,,0
E07000041,Exeter,ltla,2020-08-19,,,1
E07000041,Exeter,ltla,2020-08-18,,,1
E07000041,Exeter,ltla,2020-08-17,,,0
E07000041,Exeter,ltla,2020-08-16,,,0
E07000041,Exeter,ltla,2020-08-15,,,0
E07000041,Exeter,ltla,2020-08-14,,,3
E07000041,Exeter,ltla,2020-08-13,,,0
E07000041,Exeter,ltla,2020-08-12,,,0
E07000041,Exeter,ltla,2020-08-11,,,1
E07000041,Exeter,ltla,2020-08-10,,,0
E07000041,Exeter,ltla,2020-08-09,,,0
E07000041,Exeter,ltla,2020-08-08,,,0
E07000041,Exeter,ltla,2020-08-07,,,0
E07000041,Exeter,ltla,2020-08-06,,,0
E07000041,Exeter,ltla,2020-08-05,,,0
E07000041,Exeter,ltla,2020-08-04,,,1
E07000041,Exeter,ltla,2020-08-03,,,1
E07000041,Exeter,ltla,2020-08-02,,,0
E07000041,Exeter,ltla,2020-08-01,,,0
E07000041,Exeter,ltla,2020-07-31,,,0
E07000041,Exeter,ltla,2020-07-30,,,1
E07000041,Exeter,ltla,2020-07-29,,,0
E07000041,Exeter,ltla,2020-07-28,,,0
E07000041,Exeter,ltla,2020-07-27,,,0
E07000041,Exeter,ltla,2020-07-26,,,3
E07000041,Exeter,ltla,2020-07-25,,,0
E07000041,Exeter,ltla,2020-07-24,,,0
E07000041,Exeter,ltla,2020-07-23,,,1
E07000041,Exeter,ltla,2020-07-22,,,0
E07000041,Exeter,ltla,2020-07-21,,,1
E07000041,Exeter,ltla,2020-07-20,,,2
E07000041,Exeter,ltla,2020-07-19,,,0
E07000041,Exeter,ltla,2020-07-18,,,1
E07000041,Exeter,ltla,2020-07-17,,,0
E07000041,Exeter,ltla,2020-07-16,,,0
E07000041,Exeter,ltla,2020-07-15,,,0
E07000041,Exeter,ltla,2020-07-14,,,2
E07000041,Exeter,ltla,2020-07-13,,,0
E07000041,Exeter,ltla,2020-07-12,,,1
E07000041,Exeter,ltla,2020-07-11,,,2
E07000041,Exeter,ltla,2020-07-10,,,0
E07000041,Exeter,ltla,2020-07-09,,,0
E07000041,Exeter,ltla,2020-07-08,,,0
E07000041,Exeter,ltla,2020-07-07,,,0
E07000041,Exeter,ltla,2020-07-06,,,0
E07000041,Exeter,ltla,2020-07-05,,,0
E07000041,Exeter,ltla,2020-07-04,,,0
E07000041,Exeter,ltla,2020-07-03,,,0
E07000041,Exeter,ltla,2020-07-02,,,0
E07000041,Exeter,ltla,2020-07-01,,,60
E07000041,Exeter,ltla,2020-06-30,,,0
E07000041,Exeter,ltla,2020-06-29,,,0
E07000041,Exeter,ltla,2020-06-28,,,0
E07000041,Exeter,ltla,2020-06-27,,,0
E07000041,Exeter,ltla,2020-06-26,,,0
E07000041,Exeter,ltla,2020-06-25,,,0
E07000041,Exeter,ltla,2020-06-24,,,0
E07000041,Exeter,ltla,2020-06-23,,,0
E07000041,Exeter,ltla,2020-06-22,,,0
E07000041,Exeter,ltla,2020-06-21,,,0
E07000041,Exeter,ltla,2020-06-20,,,1
E07000041,Exeter,ltla,2020-06-19,,,1
E07000041,Exeter,ltla,2020-06-18,,,0
E07000041,Exeter,ltla,2020-06-17,,,0
E07000041,Exeter,ltla,2020-06-16,,,0
E07000041,Exeter,ltla,2020-06-15,,,0
E07000041,Exeter,ltla,2020-06-14,,,0
E07000041,Exeter,ltla,2020-06-13,,,2
E07000041,Exeter,ltla,2020-06-12,,,0
E07000041,Exeter,ltla,2020-06-11,,,0
E07000041,Exeter,ltla,2020-06-10,,,1
E07000041,Exeter,ltla,2020-06-09,,,0
E07000041,Exeter,ltla,2020-06-08,,,0
E07000041,Exeter,ltla,2020-06-07,,,0
E07000041,Exeter,ltla,2020-06-06,,,0
E07000041,Exeter,ltla,2020-06-05,,,0
E07000041,Exeter,ltla,2020-06-04,,,0
E07000041,Exeter,ltla,2020-06-03,,,0
E07000041,Exeter,ltla,2020-06-02,,,0
E07000041,Exeter,ltla,2020-06-01,,,1
E07000041,Exeter,ltla,2020-05-31,,,0
E07000041,Exeter,ltla,2020-05-30,,,0
E07000041,Exeter,ltla,2020-05-29,,,0
E07000041,Exeter,ltla,2020-05-28,,,0
E07000041,Exeter,ltla,2020-05-27,,,1
E07000041,Exeter,ltla,2020-05-26,,,0
E07000041,Exeter,ltla,2020-05-25,,,0
E07000041,Exeter,ltla,2020-05-24,,,0
E07000041,Exeter,ltla,2020-05-23,,,0
E07000041,Exeter,ltla,2020-05-22,,,1
E07000041,Exeter,ltla,2020-05-21,,,1
E07000041,Exeter,ltla,2020-05-20,,,1
E07000041,Exeter,ltla,2020-05-19,,,0
E07000041,Exeter,ltla,2020-05-18,,,0
E07000041,Exeter,ltla,2020-05-17,,,0
E07000041,Exeter,ltla,2020-05-16,,,1
E07000041,Exeter,ltla,2020-05-15,,,0
E07000041,Exeter,ltla,2020-05-14,,,1
E07000041,Exeter,ltla,2020-05-13,,,0
E07000041,Exeter,ltla,2020-05-12,,,0
E07000041,Exeter,ltla,2020-05-11,,,0
E07000041,Exeter,ltla,2020-05-10,,,2
E07000041,Exeter,ltla,2020-05-09,,,0
E07000041,Exeter,ltla,2020-05-08,,,0
E07000041,Exeter,ltla,2020-05-07,,,1
E07000041,Exeter,ltla,2020-05-06,,,1
E07000041,Exeter,ltla,2020-05-05,,,4
E07000041,Exeter,ltla,2020-05-04,,,2
E07000041,Exeter,ltla,2020-05-03,,,1
E07000041,Exeter,ltla,2020-05-02,,,1
E07000041,Exeter,ltla,2020-05-01,,,1
E07000041,Exeter,ltla,2020-04-30,,,3
E07000041,Exeter,ltla,2020-04-29,,,0
E07000041,Exeter,ltla,2020-04-28,,,0
E07000041,Exeter,ltla,2020-04-27,,,1
E07000041,Exeter,ltla,2020-04-26,,,5
E07000041,Exeter,ltla,2020-04-25,,,1
E07000041,Exeter,ltla,2020-04-24,,,1
E07000041,Exeter,ltla,2020-04-23,,,3
E07000041,Exeter,ltla,2020-04-22,,,7
